ID_observacion;ID_anuncio;ID_conjunto_anuncios;ID_campania;Fecha_publicacion_anuncio;Fecha_captura_informacion;Gasto;Moneda;Country;Visitas_al_50;Visitas_al_75;Visitas_al100;Fuente;Brand;Objetivo_campania;Formato;Nombre_campania;Impresiones
ID_V_000856;381022609136;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 31 Oct 2019 00:00:00 GMT;97.36;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;672
ID_V_000857;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 04 Sep 2019 00:00:00 GMT;3.43;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;115
ID_V_000858;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 05 Sep 2019 00:00:00 GMT;27.17;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;462
ID_V_000859;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 07 Sep 2019 00:00:00 GMT;10.56;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;574
ID_V_000860;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 14 Sep 2019 00:00:00 GMT;37.47;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;842
ID_V_000861;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 15 Sep 2019 00:00:00 GMT;29.22;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;850
ID_V_000862;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 16 Sep 2019 00:00:00 GMT;24.18;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;1151
ID_V_000863;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 22 Sep 2019 00:00:00 GMT;42.18;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;1491
ID_V_000864;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 23 Sep 2019 00:00:00 GMT;50.89;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;1036
ID_V_000865;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 06 Oct 2019 00:00:00 GMT;41.53;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;918
ID_V_000866;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 19 Oct 2019 00:00:00 GMT;0.01;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;2
ID_V_000867;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 27 Oct 2019 00:00:00 GMT;52.5;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;1035
ID_V_000868;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 28 Oct 2019 00:00:00 GMT;44.27;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;931
ID_V_000869;381022609133;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 30 Oct 2019 00:00:00 GMT;88.28;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;940
ID_V_000870;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 09 Sep 2019 00:00:00 GMT;4.98;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;118
ID_V_000871;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 19 Sep 2019 00:00:00 GMT;8.05;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;214
ID_V_000872;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 21 Sep 2019 00:00:00 GMT;10.23;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;185
ID_V_000873;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 22 Sep 2019 00:00:00 GMT;12.33;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;336
ID_V_000874;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 26 Sep 2019 00:00:00 GMT;35.02;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;448
ID_V_000875;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Fri, 04 Oct 2019 00:00:00 GMT;5.09;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;82
ID_V_000876;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 05 Oct 2019 00:00:00 GMT;3.13;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;84
ID_V_000877;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 09 Oct 2019 00:00:00 GMT;8.06;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;221
ID_V_000878;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 12 Oct 2019 00:00:00 GMT;7.38;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;160
ID_V_000879;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 13 Oct 2019 00:00:00 GMT;6.92;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;216
ID_V_000880;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 28 Oct 2019 00:00:00 GMT;5.81;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;191
ID_V_000881;381022609130;83417619331;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 31 Oct 2019 00:00:00 GMT;3.1;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;80
ID_V_000882;381022609124;83417619291;6481660724;Thu, 05 Sep 2019 00:00:00 GMT;Sat, 21 Sep 2019 00:00:00 GMT;0.1;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;4
ID_V_000883;381022609124;83417619291;6481660724;Thu, 05 Sep 2019 00:00:00 GMT;Wed, 25 Sep 2019 00:00:00 GMT;0.14;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;3
ID_V_000884;381022609124;83417619291;6481660724;Thu, 05 Sep 2019 00:00:00 GMT;Mon, 07 Oct 2019 00:00:00 GMT;0.98;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;1
ID_V_000885;381022609121;83417619291;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 04 Sep 2019 00:00:00 GMT;0.31;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;1
ID_V_000886;381022609121;83417619291;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 09 Sep 2019 00:00:00 GMT;0.44;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;8
ID_V_000887;381022609121;83417619291;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Tue, 10 Sep 2019 00:00:00 GMT;0.35;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;2
ID_V_000888;381022609121;83417619291;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 26 Sep 2019 00:00:00 GMT;1.52;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;13
ID_V_000889;381022609121;83417619291;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 03 Oct 2019 00:00:00 GMT;2.38;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;6
ID_V_000890;381022609121;83417619291;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 13 Oct 2019 00:00:00 GMT;0.45;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;9
ID_V_000891;381022609121;83417619291;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 30 Oct 2019 00:00:00 GMT;6.31;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;11
ID_V_000892;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 04 Sep 2019 00:00:00 GMT;0.33;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;23
ID_V_000893;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 16 Sep 2019 00:00:00 GMT;0.66;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;59
ID_V_000894;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 18 Sep 2019 00:00:00 GMT;0.15;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;72
ID_V_000895;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 23 Sep 2019 00:00:00 GMT;0.16;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;20
ID_V_000896;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Fri, 27 Sep 2019 00:00:00 GMT;0.49;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;6
ID_V_000897;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 06 Oct 2019 00:00:00 GMT;0.92;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;46
ID_V_000898;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Fri, 11 Oct 2019 00:00:00 GMT;3.07;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;21
ID_V_000899;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 12 Oct 2019 00:00:00 GMT;0.52;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;23
ID_V_000900;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 14 Oct 2019 00:00:00 GMT;2.58;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;29
ID_V_000901;381022609118;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 27 Oct 2019 00:00:00 GMT;0.89;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;14
ID_V_000902;381022609115;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Fri, 06 Sep 2019 00:00:00 GMT;0.27;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;21
ID_V_000903;381022609115;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 21 Sep 2019 00:00:00 GMT;0.15;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;8
ID_V_000904;381022609115;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 25 Sep 2019 00:00:00 GMT;10.05;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;21
ID_V_000905;381022609112;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sat, 07 Sep 2019 00:00:00 GMT;0.39;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;29
ID_V_000906;381022609112;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 15 Sep 2019 00:00:00 GMT;5.85;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;23
ID_V_000907;381022609112;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Mon, 16 Sep 2019 00:00:00 GMT;0.13;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;20
ID_V_000908;381022609112;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 19 Sep 2019 00:00:00 GMT;0.69;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;29
ID_V_000909;381022609112;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 22 Sep 2019 00:00:00 GMT;0.07;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;28
ID_V_000910;381022609112;83417619251;6481660724;Wed, 04 Sep 2019 00:00:00 GMT;Fri, 27 Sep 2019 00:00:00 GMT;0.28;USD;PE;0;0;0;Search;CUSQUENA;Traffic;Key Words;GASTRONOMIA;3
ID_V_000911;380642832698;78578206473;6451499896;Wed, 04 Sep 2019 00:00:00 GMT;Tue, 10 Sep 2019 00:00:00 GMT;1.03;USD;PE;1112.5712;1109.563;1085.3817;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMIA;1157
ID_V_000912;380642832698;78578206473;6451499896;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 12 Sep 2019 00:00:00 GMT;0.78;USD;PE;881.5772;874.4948;861.238;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMIA;908
ID_V_000913;380642565512;78819488042;6451499896;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 04 Sep 2019 00:00:00 GMT;16.1;USD;PE;17151.2635;16955.4525;16604.7728;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMIA;17801
ID_V_000914;380642565512;78819488042;6451499896;Wed, 04 Sep 2019 00:00:00 GMT;Sun, 08 Sep 2019 00:00:00 GMT;16.49;USD;PE;19338.1454;19092.3642;18693.4734;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMIA;20146
ID_V_000915;380642565512;78819488042;6451499896;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 11 Sep 2019 00:00:00 GMT;13.05;USD;PE;15077.8074;14889.8634;14598.5502;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMIA;15662
ID_V_000916;380558798154;80023333867;6451499896;Wed, 04 Sep 2019 00:00:00 GMT;Tue, 10 Sep 2019 00:00:00 GMT;312.23;USD;PE;350437.4748;347226.4692;340257.1275;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMIA;364887
ID_V_000917;380558798154;80023333867;6451499896;Wed, 04 Sep 2019 00:00:00 GMT;Wed, 11 Sep 2019 00:00:00 GMT;317.25;USD;PE;362983.8102;359785.5492;352937.508;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMIA;376266
ID_V_000918;380558798154;80023333867;6451499896;Wed, 04 Sep 2019 00:00:00 GMT;Thu, 12 Sep 2019 00:00:00 GMT;309.17;USD;PE;351046.5816;348250.9888;341570.6112;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMIA;363064
ID_V_000919;378689848698;74548667902;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Fri, 23 Aug 2019 00:00:00 GMT;14.49;USD;PE;4450.1526;3962.8536;3650.5218;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;7674
ID_V_000920;378689848698;74548667902;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Mon, 26 Aug 2019 00:00:00 GMT;15.13;USD;PE;5623.4801;5128.3994;4779.0785;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;8377
ID_V_000921;378689848698;74548667902;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Sat, 31 Aug 2019 00:00:00 GMT;25.04;USD;PE;8569.982;7867.0652;7403.5476;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;12734
ID_V_000922;378689778198;77538679832;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Sat, 24 Aug 2019 00:00:00 GMT;656.68;USD;PE;288289.2038;263289.9555;246228.2754;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;409153
ID_V_000923;378689778198;77538679832;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Thu, 29 Aug 2019 00:00:00 GMT;645.61;USD;PE;253771.0292;232430.2045;217937.2845;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;362323
ID_V_000924;378689704947;78819336402;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Sun, 25 Aug 2019 00:00:00 GMT;0.87;USD;PE;204.989;181.6181;166.7555;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;359
ID_V_000925;378689704947;78819336402;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Tue, 27 Aug 2019 00:00:00 GMT;1.31;USD;PE;273.6438;248.9427;224.2827;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;411
ID_V_000926;378689704947;78819336402;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Wed, 28 Aug 2019 00:00:00 GMT;0.93;USD;PE;219.264;200.7552;184.2816;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;384
ID_V_000927;378689704947;78819336402;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Thu, 29 Aug 2019 00:00:00 GMT;0.84;USD;PE;212.1246;183.2836;172.9696;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;382
ID_V_000928;378689704947;78819336402;6451474053;Fri, 23 Aug 2019 00:00:00 GMT;Sat, 31 Aug 2019 00:00:00 GMT;0.96;USD;PE;229.0662;205.4682;187.9974;YouTube;CUSQUENA;Video Views;Video;GASTRONOMIA;414
ID_V_000929;378137874893;78578206473;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Sun, 25 Aug 2019 00:00:00 GMT;0.61;USD;PE;662.7381;648.6417;635.5127;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;691
ID_V_000930;378137874893;78578206473;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Mon, 26 Aug 2019 00:00:00 GMT;0.45;USD;PE;487.8256;475.7623;468.6872;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;509
ID_V_000931;378137874893;78578206473;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Thu, 29 Aug 2019 00:00:00 GMT;0.15;USD;PE;145.98;142.95;141.945;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;150
ID_V_000932;378137874893;78578206473;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Fri, 30 Aug 2019 00:00:00 GMT;0.24;USD;PE;244.8327;239.7822;236.7519;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;259
ID_V_000933;378137874893;78578206473;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Sat, 31 Aug 2019 00:00:00 GMT;0.28;USD;PE;279.9568;278.9504;274.9248;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;296
ID_V_000934;378073601179;78819488042;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Thu, 22 Aug 2019 00:00:00 GMT;6.95;USD;PE;7196.7528;7074.405;6930.2898;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;7506
ID_V_000935;378073601179;78819488042;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Fri, 23 Aug 2019 00:00:00 GMT;12.16;USD;PE;13760.7102;13490.7234;13209.2478;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;14361
ID_V_000936;378073601179;78819488042;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Fri, 30 Aug 2019 00:00:00 GMT;3.98;USD;PE;4031.1914;3943.1242;3849.9762;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;4234
ID_V_000937;378073212160;80023333867;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Tue, 20 Aug 2019 00:00:00 GMT;267.21;USD;PE;278592.0846;273616.7094;267773.5362;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;289266
ID_V_000938;378073212160;80023333867;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Mon, 26 Aug 2019 00:00:00 GMT;277.99;USD;PE;318977.9136;313433.6472;306860.2056;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;331992
ID_V_000939;378073212160;80023333867;6451499896;Tue, 20 Aug 2019 00:00:00 GMT;Fri, 30 Aug 2019 00:00:00 GMT;280.72;USD;PE;327084.476;321269.792;314809.032;YouTube;CUSQUENA;Brand Awareness;Video;GASTRONOMY;340040
ID_V_000940;4583288;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sun, 08 Dec 2019 00:00:00 GMT;2.38;USD;PE;392;386;377;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;408
ID_V_000941;4583288;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Fri, 13 Dec 2019 00:00:00 GMT;1.61;USD;PE;265;262;253;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;275
ID_V_000942;4583288;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Mon, 16 Dec 2019 00:00:00 GMT;1.48;USD;PE;239;237;232;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;253
ID_V_000943;4583288;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Mon, 23 Dec 2019 00:00:00 GMT;10.48;USD;PE;1722;1672;1638;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1796
ID_V_000944;4583288;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Thu, 26 Dec 2019 00:00:00 GMT;0.7;USD;PE;117;115;112;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;120
ID_V_000945;4583288;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sun, 29 Dec 2019 00:00:00 GMT;0.97;USD;PE;159;151;149;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;167
ID_V_000946;4583287;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Thu, 05 Dec 2019 00:00:00 GMT;43.61;USD;PE;6326;6162;5978;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;6877
ID_V_000947;4583287;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Tue, 10 Dec 2019 00:00:00 GMT;40.96;USD;PE;5981;5819;5608;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;6444
ID_V_000948;4583287;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sat, 14 Dec 2019 00:00:00 GMT;40.45;USD;PE;5833;5654;5452;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;6442
ID_V_000949;4583287;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Fri, 27 Dec 2019 00:00:00 GMT;49.7;USD;PE;7276;6998;6715;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;8157
ID_V_000950;4583287;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sat, 28 Dec 2019 00:00:00 GMT;41.3;USD;PE;6269;6053;5778;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;7022
ID_V_000951;4583287;2070331;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sun, 29 Dec 2019 00:00:00 GMT;22.8;USD;PE;3749;3632;3499;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;4015
ID_V_000952;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Thu, 05 Dec 2019 00:00:00 GMT;6.41;USD;PE;910;872;827;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1004
ID_V_000953;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Fri, 06 Dec 2019 00:00:00 GMT;21.85;USD;PE;2901;2794;2685;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;3270
ID_V_000954;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sat, 07 Dec 2019 00:00:00 GMT;21.2;USD;PE;2825;2723;2613;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;3106
ID_V_000955;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Mon, 16 Dec 2019 00:00:00 GMT;7.49;USD;PE;851;827;787;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1029
ID_V_000956;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Tue, 17 Dec 2019 00:00:00 GMT;8.65;USD;PE;1095;1052;1002;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1270
ID_V_000957;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Wed, 18 Dec 2019 00:00:00 GMT;6.2;USD;PE;806;791;757;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;916
ID_V_000958;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Fri, 20 Dec 2019 00:00:00 GMT;7.28;USD;PE;888;856;828;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1003
ID_V_000959;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sun, 22 Dec 2019 00:00:00 GMT;7.89;USD;PE;1000;973;946;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1113
ID_V_000960;4583286;2070333;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sun, 29 Dec 2019 00:00:00 GMT;10.12;USD;PE;1326;1285;1242;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1430
ID_V_000961;4583285;2070332;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sat, 07 Dec 2019 00:00:00 GMT;21.56;USD;PE;2947;2845;2740;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;3230
ID_V_000962;4583285;2070332;217825;Thu, 05 Dec 2019 00:00:00 GMT;Sun, 08 Dec 2019 00:00:00 GMT;14.76;USD;PE;1978;1917;1855;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;2108
ID_V_000963;4583285;2070332;217825;Thu, 05 Dec 2019 00:00:00 GMT;Mon, 09 Dec 2019 00:00:00 GMT;13.38;USD;PE;1804;1741;1670;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1963
ID_V_000964;4583285;2070332;217825;Thu, 05 Dec 2019 00:00:00 GMT;Fri, 13 Dec 2019 00:00:00 GMT;4.75;USD;PE;645;616;595;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;731
ID_V_000965;4583285;2070332;217825;Thu, 05 Dec 2019 00:00:00 GMT;Mon, 23 Dec 2019 00:00:00 GMT;7.48;USD;PE;963;928;895;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1076
ID_V_000966;4583285;2070332;217825;Thu, 05 Dec 2019 00:00:00 GMT;Tue, 24 Dec 2019 00:00:00 GMT;8.71;USD;PE;1076;1045;996;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1182
ID_V_000967;4583285;2070332;217825;Thu, 05 Dec 2019 00:00:00 GMT;Wed, 25 Dec 2019 00:00:00 GMT;10.42;USD;PE;1137;1094;1041;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1270
ID_V_000968;4583285;2070332;217825;Thu, 05 Dec 2019 00:00:00 GMT;Fri, 27 Dec 2019 00:00:00 GMT;7.99;USD;PE;980;959;931;Oath;CUSQUENA;Video Views;Video;GASTRONOMIA;1075
